,fin_stocks,faang_stocks,crypto
2018-03-15,0.001593495331007666,-0.0012139760894964715,-0.009216344458612701
2018-03-16,0.003377528942062946,-0.0054774162113397475,-0.009860676120257783
2018-03-19,-0.012310425786951879,-0.028859087324786325,0.0945905640024519
2018-03-20,0.022389402125067015,0.001946668555480669,0.03588247650007288
2018-03-21,-0.008041413146585658,-0.004594871632408903,0.010736519787582433
2018-03-22,-0.03014651998128376,-0.026678301945264195,-0.03494543097994001
2018-03-23,-0.03384647368055385,-0.026364092234304602,-0.0036759546901540033
2018-03-26,0.032893674179306054,0.036690073832495035,-0.06392628133496041
2018-03-27,-0.033164727755142925,-0.043509959896357336,-0.06758176314785308
2018-03-28,-0.026283827864282294,-0.02087536395916381,0.0018109380233826359
2018-03-29,0.025172838315716317,0.025773060885864355,-0.10923165371459712
2018-04-02,-0.018609882453997417,-0.03183479923876971,0.030910688693213072
2018-04-03,0.0012871917337673455,0.009551949420383865,0.08527994544392273
2018-04-04,0.004180210193021006,0.010865289003470746,-0.0913464483520846
2018-04-05,0.015012457297067183,0.016867599167416047,-0.011196950023308783
2018-04-06,-0.037303020594027236,-0.02220920499152117,-0.03093333540196199
2018-04-09,0.008159557076342638,0.005916539624082651,-0.022835052492782282
2018-04-10,0.026078906522491063,0.026030498883211097,0.03300637548061285
2018-04-11,-0.006420671461361355,0.0008869230578971269,0.05447154227900866
2018-04-12,0.01932924545549236,0.00801188083539428,0.15340690162125661
2018-04-13,-0.012133880849278939,0.0004095604729558389,-0.0067374417574859406
2018-04-16,0.0003420189162145204,0.0023214109391525234,0.01258753280343492
2018-04-17,0.02850682624355072,0.040967137268878774,-0.0030904746446024376
2018-04-18,0.015295128485159293,-0.0016176224372216998,0.06778051476417964
2018-04-19,-0.007304964946617254,0.0017574770377040139,0.05308607806245727
2018-04-20,-0.001078057255554432,-0.019303151690828347,0.06634671991120791
2018-04-23,-0.00885554435948574,-0.008632900333481519,0.017035968209873364
2018-04-24,-0.04019207873459643,-0.034347314573233194,0.08389629766143185
2018-04-25,-0.012851218102375633,0.0006380746490931785,-0.11984372093447004
2018-04-26,0.038712901761084606,0.03553186698913766,0.0751896255239417
2018-04-27,-0.007147332999310446,0.0002694205615085606,-0.03245827567834505
2018-04-30,0.005582968813806599,-0.0010975083811224364,-0.03702327242679902
2018-05-01,0.008982234412861778,0.01375072478667634,0.004902745714573631
2018-05-02,-0.0023014371295213,0.007195500298369462,0.023398038665337628
2018-05-03,0.011457721130539056,-0.0029727349212399505,0.0634362304911512
2018-05-04,0.005433463374687114,0.022310580096562883,-0.008604961075682826
2018-05-07,0.015687819376181966,0.01065227632186332,-0.0382392832964644
2018-05-08,0.017559163435062586,0.0014764821254245276,0.0065284475252403995
2018-05-09,0.010661602201578468,0.015198498614340129,-0.012246486796514456
2018-05-10,0.012269891029066282,0.00904001779012955,-0.04695396608163898
2018-05-11,0.0024797290805503858,-0.0030165175383120245,-0.08921398240627704
2018-05-14,-0.006105315569739894,0.0007634429999136883,0.0019223015395257502
2018-05-15,-0.0019130975957911411,-0.01287230792675216,-0.02970268985073865
2018-05-16,0.009178717350890764,0.003444441361105666,-0.013366095937254819
2018-05-17,-0.006768354887636607,-0.003991996995084101,-0.044519821990700995
2018-05-18,0.00508761371388064,-0.005567463508857263,0.008640795364506217
2018-05-21,0.009728841990728598,0.01221318543535448,-0.02671957493068427
2018-05-22,-0.009014638578812378,-0.0032804021490808522,-0.07165765534729285
2018-05-23,0.007317636277705819,0.017091356781994672,-0.0791133585404529
2018-05-24,0.002272707245974198,0.001444998127617092,0.013472640192993456
2018-05-25,-0.003039666470186747,0.0008824031644932174,-0.02010815269818549
2018-05-29,-0.0004625642826006915,-0.0032687663733790063,0.08843303611928835
2018-05-30,0.011730776552595856,0.007092334953001412,-0.0042278155267676315
2018-05-31,0.0008916001468892709,0.00762258517520511,0.02572507802670705
2018-06-01,0.015878332508042936,0.018353215497845056,0.004286159579830362
2018-06-04,0.018651101337577858,0.008063302437624077,-0.043412771958053355
2018-06-05,0.006030239013326666,0.006529588232425488,0.02460208708417264
2018-06-06,0.014967172979090948,-0.00029550212981945825,0.001931100362184734
2018-06-07,-0.02294110347748779,-0.010565257784507877,-0.006775095430224765
2018-06-08,0.010184904574103426,-0.0026200196627250267,-0.014336535106557614
2018-06-11,-0.0067162999272280255,0.005258818276045108,0.015277146755821482
2018-06-12,0.014827886349182084,0.00556866437910859,-0.06082799305244987
2018-06-13,-0.0036613726078060793,0.007214529779650315,-0.05315605523976233
2018-06-14,0.007591236872428769,0.016687903526767613,0.06694821302926966
2018-06-15,0.0019454803461877446,-0.004507992137674255,-0.0405618299143723
2018-06-18,0.012220203001441166,0.006674406081678042,0.034449610052973645
2018-06-19,-0.008636942398532854,0.003959647513932696,0.012554788137765628
2018-06-20,0.01439378173046707,0.013638994712022567,-0.009206835129799319
2018-06-21,-0.005272125296156643,-0.006956614019392449,-0.013283755301605261
2018-06-22,-0.005247465390463613,-0.0051482136821424,-0.11203989002328302
2018-06-25,-0.03921736900736711,-0.03149666638263007,0.008146109890797604
2018-06-26,0.007806110271156019,0.015104918681954939,-0.04323658813776663
2018-06-27,-0.022037508028469238,-0.014397091065716872,0.015239025778946006
2018-06-28,0.01995666206250085,0.011186441315512365,-0.0509066700470287
2018-06-29,0.002288763542873967,-0.006622238019832838,0.04410106022173328
2018-07-02,0.009251475101221651,0.015236914392542865,0.06872917310736097
2018-07-03,-0.011132520453501743,-0.019072789469121634,-0.021368622341335186
2018-07-05,0.020099981298341618,0.016960302243702596,-0.008606147250550623
2018-07-06,0.014640106393936259,0.016393002905063625,-0.0041318197130165496
2018-07-09,0.006324292031265777,0.014855997216050288,-0.01873182455063454
2018-07-10,-0.0041066127790165274,-0.002635699853404394,-0.07198789865590548
2018-07-11,0.008239323421489808,-3.433757909157027e-05,0.01972020843350979
2018-07-12,0.023576257152541802,0.015058938868249851,-0.03370908451691637
2018-07-13,-0.007494450619011106,-0.005463853958833576,0.021609938181812807
2018-07-16,-0.00456174077144908,0.0015191995056277777,0.09938158908928464
2018-07-17,0.012469788428230488,-0.002014861272078328,0.08165013981390616
2018-07-18,0.0031591417153512824,-0.004365295785735146,0.026487511783453124
2018-07-19,0.0012961378020069636,-0.010756834251814663,0.007680076107336965
2018-07-20,0.002781790723743238,-0.0003212655052373671,-0.0633199351208236
2018-07-23,0.008993389575994853,0.0027022763871845214,-0.006589502923843305
2018-07-24,0.00012926083134484623,0.012807531383828842,0.06991084051957173
2018-07-25,0.02247352851564266,0.01407327716373854,-0.020116927847012956
2018-07-26,-0.017028957998047406,-0.04305786018415206,-0.03215651666267505
2018-07-27,-0.026162636517645027,-0.013031580044885605,0.011285320194193151
2018-07-30,-0.03787965113168723,-0.02461747816622666,-0.021699394703087883
2018-07-31,-0.0039014312744634905,0.003264922300729878,-0.061242191435591245
2018-08-01,0.019356243871130385,0.014121092060558671,-0.0034365434910475176
2018-08-02,0.03030809824008801,0.020273762585122458,-0.036024648252252336
2018-08-03,-0.015404658583307695,-0.00045752620976213804,-0.0016290484994156305
2018-08-06,0.01127909373962796,0.017262095442032124,-0.01285794619077676
2018-08-07,0.004317609910721054,0.001190268212154333,-0.04996944903277225
2018-08-08,0.0015941166876277946,0.0024402121184856186,-0.08007975657184076
2018-08-09,-0.004048039470188225,0.002279279144196167,0.046950160465225696
2018-08-10,0.00213430588205199,-0.0096570617745535,-0.06756887376173903
2018-08-13,0.006860414842045581,-0.0009963092869617494,-0.05336420625736032
2018-08-14,0.013908901069653146,0.003785039057552054,-0.03893033886456006
2018-08-15,-0.022207720750003823,-0.01578890691592878,0.010365028213805805
2018-08-16,0.007650586320288588,-0.005661052189695637,0.007590482076945727
2018-08-17,0.0016076817719737901,-0.002646900997680346,0.09621633635109332
2018-08-20,0.006666278779185936,0.00406674505914475,-0.06272981687696673
2018-08-21,0.0008498939478391865,0.005927930617961219,0.027596240940130204
2018-08-22,0.009788192116706895,0.008212991827529725,-0.034150065376646464
2018-08-23,0.006390297789183597,-0.0039608051718988515,0.0284799083425348
2018-08-24,0.01987139914067021,0.016961768715374293,0.01806570856610352
2018-08-27,0.004521068260337047,0.013620730849242159,0.0426363585247223
2018-08-28,0.010927996161221087,0.001330402625532745,0.04517103908757521
2018-08-29,0.026092029522950477,0.012117268861471618,-0.010340155441505771
2018-08-30,0.0032856213117516964,0.004154483899189465,0.027051008257303045
2018-08-31,0.0050588281298535875,-0.004242647720186965,0.10783093027976054
2018-09-04,0.012686860402404299,-0.007424908445125645,0.010288880480591577
2018-09-05,-0.03719203598677878,-0.02456756078073066,-0.12621995829440624
2018-09-06,0.008844978919092805,-0.011959200961797922,-0.007332387818150333
2018-09-07,-0.000502503542400834,-0.00131205010320119,-0.016141130014419417
2018-09-10,0.0033502143680222973,-0.0028953161343351574,0.02818541008280495
2018-09-11,0.01709303762208253,0.01858674531548865,-0.04512286413569538
2018-09-12,0.000207736806291825,-0.0023129831348223545,-0.01001413993778224
2018-09-13,0.0042859897967224,0.004953373868545374,0.05887138429832972
2018-09-14,-0.00100368444475063,-0.005985648763777096,-0.008209786824461673
2018-09-17,-0.021172206136880672,-0.024406220959436967,-0.06955700352161623
2018-09-18,0.01291154918917009,0.01460451926252213,0.029944640307054484
2018-09-19,-0.012619052799543784,0.0028460563684683084,-0.002490874016905753
2018-09-20,0.015289523258820048,0.009080535004777257,0.054733097694986875
2018-09-21,-0.0021503313743490293,-0.01459552944373437,0.055236669146353945
2018-09-24,-0.00209025032655083,0.01398861767184414,-0.05069033959178932
2018-09-25,0.02980773971161821,0.007096214945568092,-0.018726426565080476
2018-09-26,-0.0025471357850040677,0.005677609501873616,-0.004931360073952429
2018-09-27,0.007512928178863981,0.013978370946753494,0.05957799241740061
2018-09-28,-0.00019113044270541169,-0.008900621621118111,-0.015516278214800016
2018-10-01,-0.00263180069467997,0.002989077252664685,-0.007049604982992186
2018-10-02,-0.004447535396213009,-0.0075790983415896076,-0.014042354103147827
2018-10-03,-0.00047593605844170606,0.005024171975143088,-0.02365840025305779
2018-10-04,-0.026748267172014145,-0.025352183706721633,0.006218422096714128
2018-10-05,-0.010173851127742883,-0.015556922044643274,0.012892007938456063
2018-10-08,-0.04107253719081924,-0.006619629845125275,0.01389077350767325
2018-10-09,0.0012576037718054767,0.006256750371861597,-0.0024300052551431417
2018-10-10,-0.06687450299653105,-0.05570474884340006,-0.013312824171568871
2018-10-11,-0.03191843380481779,-0.006497105559573257,-0.11836982448901189
2018-10-12,0.05200601861401111,0.03257323284441922,0.034625766219505354
2018-10-15,-0.015927171973003112,-0.014907056345140847,0.04638941199936296
2018-10-16,0.04527051124939191,0.031848403948064784,-0.00860889358034418
2018-10-17,-0.002793565626175387,0.010799534190488203,-0.017295898415410772
2018-10-18,-0.027800044030988097,-0.031970780752932075,-0.025082145860508255
2018-10-19,0.021014741964854367,-0.0061649322332269834,0.007612185907035163
2018-10-22,0.010112045765696909,0.004699884396765985,-0.009515985817718665
2018-10-23,-0.003982159553208214,0.0020081118064326554,-0.010819948993448314
2018-10-24,-0.04596777017940315,-0.05948837921562567,-0.012811543010506821
2018-10-25,0.04573357703820674,0.04209181112144709,-0.014146401768234807
2018-10-26,-0.028682797730399112,-0.03889550912329438,0.013891180396546066
2018-10-29,-0.03418520608686701,-0.038660592723996114,-0.04365230962188396
2018-10-30,-0.002883822890147686,0.008848826998070814,0.0008195094769589683
2018-10-31,0.050085627683472245,0.0406318416340274,-0.0037723896905047074
2018-11-01,0.02158879540173325,0.020680596610614877,0.010725242338675311
2018-11-02,-0.00547544300339009,-0.02397745228018482,0.010926214033204242
2018-11-05,-0.006922939489487884,-0.010240458087109739,0.0001920627716312849
2018-11-06,0.012869198642179003,0.005439350934714637,0.03573016444743625
2018-11-07,0.04652450438831912,0.04002264794672122,-0.01497405667446088
2018-11-08,-0.01883912879583466,-0.014660812337236708,-0.032254249547567525
2018-11-09,-0.01899883737048308,-0.024967493374763984,-0.02643958238275668
2018-11-12,-0.03530266892772399,-0.034824279924148965,-0.012317546623716959
2018-11-13,0.00562682611169385,-0.001903349603780469,-0.021620952181803155
2018-11-14,-0.007176359235393448,-0.010578276277798839,-0.10895675879365731
2018-11-15,0.03001611764008988,0.012751314426951856,0.0010298922254819538
2018-11-16,-0.02032256283219877,-0.010478842417867673,-0.026993404440068394
2018-11-19,-0.06344955354745041,-0.048044717908951866,-0.13270660972749201
2018-11-20,-0.018438098349576493,-0.012613252440076406,-0.10491929957009476
2018-11-21,0.011502174701158052,0.004945893653490585,0.056937778986853135
2018-11-23,-0.009831015886907796,-0.016682906422589273,-0.014333913935147557
2018-11-26,0.03953029689255777,0.027506908363485218,-0.056153506644215166
2018-11-27,0.002349736580465417,0.0009060687030632677,0.019114522227840335
2018-11-28,0.04976754845395148,0.04190196957267358,0.1141259199897589
2018-11-29,-0.016065377029098438,0.0054825965319428745,-0.012578464540258995
2018-11-30,0.014032698446382913,0.004126950614817205,-0.05061720347772842
2018-12-03,0.031085234763458647,0.02246342994879873,-0.043580510606344026
2018-12-04,-0.06187897383102803,-0.04526653552638424,-0.013367582329020179
2018-12-06,0.02071358613116414,0.0125642240366197,-0.07689039196877145
2018-12-07,-0.042564616885818835,-0.03720737652717077,-0.02050277286332509
2018-12-10,0.020527697967532288,0.013832060872917662,-0.03324428366456438
2018-12-11,-0.0068781483648144015,-0.0019339324179598273,-0.022533375213411345
2018-12-12,0.01590524912689295,0.015589031049184498,0.02249044090781758
2018-12-13,-0.0028330880737352238,0.0032333750140598467,-0.03922318005982433
2018-12-14,-0.01637078557993621,-0.026761384495989037,-0.01641282955691481
2018-12-17,-0.032308141527924966,-0.023625512102488314,0.13381805548926545
2018-12-18,0.01339554797499437,0.020745682468295848,0.050517029600401386
2018-12-19,-0.01653301741341698,-0.03260366945828577,0.0015477192165586297
2018-12-20,-0.028341042329965344,-0.015944544520598417,0.10035305953508163
2018-12-21,-0.047548147438405824,-0.049482821620990367,-0.041969820379941215
2018-12-24,-0.017317425026747546,-0.023776322265799024,0.023455209672458982
2018-12-26,0.07520454070713906,0.08013161662517083,0.007870815448417013
2018-12-27,0.014332749257112198,0.0005483172113289967,-0.08061908882123425
2018-12-28,-0.010496466677461291,-0.0014934699276693442,0.11324244885982099
2018-12-31,0.0033414553533051006,0.005543916635884095,-0.03718542124066418
2019-01-02,0.018630073866236607,0.01885717223880068,0.04844923124694489
2019-01-03,-0.04963828592541,-0.030958336607642092,-0.036573392230125366
2019-01-04,0.059928733765899855,0.05556877730618797,0.012124285378610745
2019-01-07,0.02104669045279134,0.020105430541561088,-0.02674240177529821
2019-01-08,0.016736235178351044,0.0171492195874678,0.00877301581984895
2019-01-09,0.021033741272002415,0.0055210987381578034,0.012584529455466908
2019-01-10,0.006516620569133713,0.0019256974420490903,-0.11453784699404222
2019-01-11,-0.0029296171276119443,0.0007835231789777633,-0.012318104969795463
2019-01-14,-0.005721663469097776,-0.007780404296651589,0.07024022575703472
2019-01-15,0.006234648314686786,0.03449465217136543,-0.032512117249536336
2019-01-16,-0.0005997625512494664,0.00018595777330601142,0.017259225365052002
2019-01-17,0.013005573289966654,0.0063535968861188515,0.0006295200223760175
2019-01-18,0.019266519031443052,-0.0029476685611815154,-0.012387864235941206
2019-01-22,-0.024932158292654633,-0.03003830463505555,0.006054162082801074
2019-01-23,0.005894230038294618,-0.002608425612790866,-0.005751211788858134
2019-01-24,0.025573009643768074,0.006769503190569792,0.00577114670543315
2019-01-25,0.02405184717213399,0.022176235754346952,0.005648191168507122
2019-01-28,-0.0182139960076331,-0.012932229627342109,-0.04682290898778561
2019-01-29,-0.031574308660523326,-0.017396535417321845,-0.008736745241842559
2019-01-30,0.025604079832401982,0.04493549505660593,0.025291322703645893
2019-01-31,-0.005486062640689959,0.0333690966474588,-0.0169227259460264
2019-02-01,0.01286790969872445,-0.013507361595963044,0.010897473415917135
2019-02-04,0.011280744180032554,0.020433148102854837,0.002202190519884173
2019-02-05,0.007986524747781665,0.013416917471973287,-6.830494456679937e-05
2019-02-06,-0.0024398733590850485,-0.009059221072437352,-0.02431904449671789
2019-02-07,-0.010368025948423065,-0.020536986257508504,-0.0034759669978291943
2019-02-08,0.0105415372263582,-0.0011635941076397088,0.141580868144696
2019-02-11,0.008093821107523158,-0.0025845415746367454,-0.03270024971808976
2019-02-12,0.013133513012561049,0.01908738616167891,0.005274065359928359
2019-02-13,0.0037578043802879157,-0.006195704909828148,-0.013648434255917706
2019-02-14,0.00029367174311212274,0.004063597774463346,-0.006891956134330979
2019-02-15,0.005297928639382804,-0.00833170000143566,0.007900764529342253
2019-02-19,0.0019709415569925948,0.007092648909374955,-0.002133750234247844
2019-02-20,-0.0016642367646057254,-0.0004789133513489086,0.032010456500676694
2019-02-21,-0.00772003832331411,-0.009204083048260927,-0.03277350454536569
2019-02-22,0.015888785112652182,0.01134434572437737,0.017350172576432232
2019-02-25,0.005661421704896252,0.005723619585096796,0.029691438557855807
2019-02-26,0.004667104016756213,0.001267935829651523,-0.011138302148718204
2019-02-27,0.008893257152940814,-0.001347018108554199,-0.003925138060666989
2019-02-28,0.008308999540195372,-0.00565103519143515,-0.00016637605661458095
2019-03-01,-0.004641454930824684,0.010139878307035244,0.00779684323843688
2019-03-04,-0.01821834510137904,0.008061313677150595,-0.029999006135632913
2019-03-05,0.00418564494898005,0.007950938257992335,0.06629200517670042
2019-03-06,-0.005276832433213946,-3.0976788310544286e-05,0.009467675171751533
2019-03-07,-0.008162418014735107,-0.0175092578205291,0.005590034396873934
2019-03-08,9.676333934938164e-05,-0.0014926078258677756,-0.011009418075715406
2019-03-11,0.018149340171284778,0.026160682116653834,-0.007456595781731279
2019-03-12,0.007855351266749577,0.00414812781767322,0.01028853471983715
2019-03-13,0.010813202857867299,0.007651185845442932,-0.007685017960151686
2019-03-14,0.0017432153132312667,-0.004429430521950173,0.011552881413383665
2019-03-15,0.0057803306879202765,0.002433725665901765,0.025657184659636293
2019-03-18,-0.007560464728686739,-0.0008821487686209605,-0.0025387574603848778
2019-03-19,0.008956043351458332,0.0023098401368281344,0.013986807242863898
2019-03-20,-0.006225499786039923,0.023386992632079016,0.0038373240744483013
2019-03-21,0.0253341029597699,0.013404506757918223,-0.01780227889563568
2019-03-22,-0.027515452775907112,-0.02567823417985613,0.021422040374965
2019-03-25,-0.0017250563755102921,0.0021618472888947473,-0.018499322159017395
2019-03-26,0.008706769112984764,-0.003810952638995202,0.0136019876477947
2019-03-27,-0.0061366618461516365,-0.008240585892015996,0.042852583019043336
2019-03-28,0.009658807549768555,0.0005037654424987937,-0.012893816280268268
2019-03-29,0.005237945989719522,0.005336030584025542,0.024209078003141697
2019-04-01,0.01445577059640285,0.01723355153952504,0.046767624813078126
2019-04-02,-0.0021631479323727665,0.010878455093791263,0.1805035642081738
2019-04-03,0.004173822835467245,0.003124978432933468,0.062075012905240444
2019-04-04,-0.012787159059391429,0.0037037062818985117,0.02055604397063322
2019-04-05,0.005375525760806743,0.00044696808141300146,0.02578966287102309
2019-04-08,0.0013342508004675624,0.0006443655095643933,-0.02556202079697092
2019-04-09,-0.0008430464921874437,0.002167375452871601,-0.03207273909502633
2019-04-10,0.004669243252113986,0.0026640256439015796,0.034221487227398754
2019-04-11,-0.002391734083833086,0.0001685615913075145,-0.0728120352126719
2019-04-12,0.009998663411720954,-0.005219468442769904,0.003223453108633523
2019-04-15,-0.0022322278474683765,0.0005124917842305178,-0.03262769709943525
2019-04-16,-0.0021766311700853747,0.008125481126790656,0.02678179150762765
2019-04-17,6.265844334801818e-06,0.0026770620850647743,-0.008640878948234244
2019-04-18,-0.010660201774331274,0.003147988387262868,0.023343838712663524
2019-04-22,0.007774550414597264,0.018684280722473457,0.017757346125528973
2019-04-23,0.0021897205820239907,0.014091605841485368,-0.010429073272063083
2019-04-24,0.0009025704952248803,-0.00961293588097738,-0.03203889747403184
2019-04-25,0.008746133358907587,0.007833664026740527,-0.04518916337600611
2019-04-26,0.0008999840429061434,0.007637405476491077,0.011351760113159526
2019-04-29,0.010685715949521946,0.003713008861821221,-0.025769401195792744
2019-04-30,0.008600615626994157,-0.022222176513045457,0.05295303271934491
2019-05-01,-0.008983524455346475,0.008123416000193198,-0.004507339529644594
2019-05-02,-0.027095845429658566,-0.003919951198344784,0.011552720379094385
2019-05-03,0.010327818841329384,0.019035995914634764,0.0439802440263525
2019-05-06,0.005044908769951145,-0.008427853967470924,0.00026907371565867305
2019-05-07,-0.017389856986766844,-0.01905064568327495,-0.009657608280182474
2019-05-08,-0.003025653930722655,-0.005990083996082363,0.008220126641725757
2019-05-09,-0.003419337176276349,-0.006121087880168851,-0.0074922696147489585
