time,fin_stocks,faang_stocks
2018-02-20,0.00040956319646803796,0.0018518028597874548
2018-02-21,-0.01390336142825177,0.006689880648432945
2018-02-22,0.009242754285598925,0.0007505841473704368
2018-02-23,0.01544656789810342,0.01919950706285425
2018-02-26,0.014745512315997411,0.017131316977716617
2018-02-27,-0.007972211472058344,-0.012945414849639913
2018-02-28,-0.0008307127794933145,-0.005440937751649667
2018-03-01,-0.011491251015557119,-0.01576913404691027
2018-03-02,0.003963535013844277,0.013193928994268456
2018-03-05,0.03215128690381169,0.019408772722898027
2018-03-06,-0.006573607435072154,0.008527440277325417
2018-03-07,0.010582411131899672,0.0035911736466147873
2018-03-08,0.009307582291077865,0.001555573576239744
2018-03-09,0.013951407245862801,0.024734193024270337
2018-03-12,0.0018627715699827685,-0.0012120041879901005
2018-03-13,-0.011945569495762809,-0.01416474898622342
2018-03-14,0.020554612358749808,0.006400621522714656
2018-03-15,0.001593495331007666,-0.0012139760894964715
2018-03-16,0.003377528942062946,-0.0054774162113397475
2018-03-19,-0.012310425786951879,-0.028859087324786325
2018-03-20,0.022389402125067015,0.001946668555480669
2018-03-21,-0.008041413146585658,-0.004594871632408903
2018-03-22,-0.03014651998128376,-0.026678301945264195
2018-03-23,-0.03384647368055385,-0.026364092234304602
2018-03-26,0.032893674179306054,0.036690073832495035
2018-03-27,-0.033164727755142925,-0.043509959896357336
2018-03-28,-0.026283827864282294,-0.02087536395916381
2018-03-29,0.025172838315716317,0.025773060885864355
2018-04-02,-0.018609882453997417,-0.03183479923876971
2018-04-03,0.0012871917337673455,0.009551949420383865
2018-04-04,0.004180210193021006,0.010865289003470746
2018-04-05,0.015012457297067183,0.016867599167416047
2018-04-06,-0.037303020594027236,-0.02220920499152117
2018-04-09,0.008159557076342638,0.005916539624082651
2018-04-10,0.026078906522491063,0.026030498883211097
2018-04-11,-0.006420671461361355,0.0008869230578971269
2018-04-12,0.01932924545549236,0.00801188083539428
2018-04-13,-0.012133880849278939,0.0004095604729558389
2018-04-16,0.0003420189162145204,0.0023214109391525234
2018-04-17,0.02850682624355072,0.040967137268878774
2018-04-18,0.015295128485159293,-0.0016176224372216998
2018-04-19,-0.007304964946617254,0.0017574770377040139
2018-04-20,-0.001078057255554432,-0.019303151690828347
2018-04-23,-0.00885554435948574,-0.008632900333481519
2018-04-24,-0.04019207873459643,-0.034347314573233194
2018-04-25,-0.012851218102375633,0.0006380746490931785
2018-04-26,0.038712901761084606,0.03553186698913766
2018-04-27,-0.007147332999310446,0.0002694205615085606
2018-04-30,0.005582968813806599,-0.0010975083811224364
2018-05-01,0.008982234412861778,0.01375072478667634
2018-05-02,-0.0023014371295213,0.007195500298369462
2018-05-03,0.011457721130539056,-0.0029727349212399505
2018-05-04,0.005433463374687114,0.022310580096562883
2018-05-07,0.015687819376181966,0.01065227632186332
2018-05-08,0.017559163435062586,0.0014764821254245276
2018-05-09,0.010661602201578468,0.015198498614340129
2018-05-10,0.012269891029066282,0.00904001779012955
2018-05-11,0.0024797290805503858,-0.0030165175383120245
2018-05-14,-0.006105315569739894,0.0007634429999136883
2018-05-15,-0.0019130975957911411,-0.01287230792675216
2018-05-16,0.009178717350890764,0.003444441361105666
2018-05-17,-0.006768354887636607,-0.003991996995084101
2018-05-18,0.00508761371388064,-0.005567463508857263
2018-05-21,0.009728841990728598,0.01221318543535448
2018-05-22,-0.009014638578812378,-0.0032804021490808522
2018-05-23,0.007317636277705819,0.017091356781994672
2018-05-24,0.002272707245974198,0.001444998127617092
2018-05-25,-0.003039666470186747,0.0008824031644932174
2018-05-29,-0.0004625642826006915,-0.0032687663733790063
2018-05-30,0.011730776552595856,0.007092334953001412
2018-05-31,0.0008916001468892709,0.00762258517520511
2018-06-01,0.015878332508042936,0.018353215497845056
2018-06-04,0.018651101337577858,0.008063302437624077
2018-06-05,0.006030239013326666,0.006529588232425488
2018-06-06,0.014967172979090948,-0.00029550212981945825
2018-06-07,-0.02294110347748779,-0.010565257784507877
2018-06-08,0.010184904574103426,-0.0026200196627250267
2018-06-11,-0.0067162999272280255,0.005258818276045108
2018-06-12,0.014827886349182084,0.00556866437910859
2018-06-13,-0.0036613726078060793,0.007214529779650315
2018-06-14,0.007591236872428769,0.016687903526767613
2018-06-15,0.0019454803461877446,-0.004507992137674255
2018-06-18,0.012220203001441166,0.006674406081678042
2018-06-19,-0.008636942398532854,0.003959647513932696
2018-06-20,0.01439378173046707,0.013638994712022567
2018-06-21,-0.005272125296156643,-0.006956614019392449
2018-06-22,-0.005247465390463613,-0.0051482136821424
2018-06-25,-0.03921736900736711,-0.03149666638263007
2018-06-26,0.007806110271156019,0.015104918681954939
2018-06-27,-0.022037508028469238,-0.014397091065716872
2018-06-28,0.01995666206250085,0.011186441315512365
2018-06-29,0.002288763542873967,-0.006622238019832838
2018-07-02,0.009251475101221651,0.015236914392542865
2018-07-03,-0.011132520453501743,-0.019072789469121634
2018-07-05,0.020099981298341618,0.016960302243702596
2018-07-06,0.014640106393936259,0.016393002905063625
2018-07-09,0.006324292031265777,0.014855997216050288
2018-07-10,-0.0041066127790165274,-0.002635699853404394
2018-07-11,0.008239323421489808,-3.433757909157027e-05
2018-07-12,0.023576257152541802,0.015058938868249851
2018-07-13,-0.007494450619011106,-0.005463853958833576
2018-07-16,-0.00456174077144908,0.0015191995056277777
2018-07-17,0.012469788428230488,-0.002014861272078328
2018-07-18,0.0031591417153512824,-0.004365295785735146
2018-07-19,0.0012961378020069636,-0.010756834251814663
2018-07-20,0.002781790723743238,-0.0003212655052373671
2018-07-23,0.008993389575994853,0.0027022763871845214
2018-07-24,0.00012926083134484623,0.012807531383828842
2018-07-25,0.02247352851564266,0.01407327716373854
2018-07-26,-0.017028957998047406,-0.04305786018415206
2018-07-27,-0.026162636517645027,-0.013031580044885605
2018-07-30,-0.03787965113168723,-0.02461747816622666
2018-07-31,-0.0039014312744634905,0.003264922300729878
2018-08-01,0.019356243871130385,0.014121092060558671
2018-08-02,0.03030809824008801,0.020273762585122458
2018-08-03,-0.015404658583307695,-0.00045752620976213804
2018-08-06,0.01127909373962796,0.017262095442032124
2018-08-07,0.004317609910721054,0.001190268212154333
2018-08-08,0.0015941166876277946,0.0024402121184856186
2018-08-09,-0.004048039470188225,0.002279279144196167
2018-08-10,0.00213430588205199,-0.0096570617745535
2018-08-13,0.006860414842045581,-0.0009963092869617494
2018-08-14,0.013908901069653146,0.003785039057552054
2018-08-15,-0.022207720750003823,-0.01578890691592878
2018-08-16,0.007650586320288588,-0.005661052189695637
2018-08-17,0.0016076817719737901,-0.002646900997680346
2018-08-20,0.006666278779185936,0.00406674505914475
2018-08-21,0.0008498939478391865,0.005927930617961219
2018-08-22,0.009788192116706895,0.008212991827529725
2018-08-23,0.006390297789183597,-0.0039608051718988515
2018-08-24,0.01987139914067021,0.016961768715374293
2018-08-27,0.004521068260337047,0.013620730849242159
2018-08-28,0.010927996161221087,0.001330402625532745
2018-08-29,0.026092029522950477,0.012117268861471618
2018-08-30,0.0032856213117516964,0.004154483899189465
2018-08-31,0.0050588281298535875,-0.004242647720186965
2018-09-04,0.012686860402404299,-0.007424908445125645
2018-09-05,-0.03719203598677878,-0.02456756078073066
2018-09-06,0.008844978919092805,-0.011959200961797922
2018-09-07,-0.000502503542400834,-0.00131205010320119
2018-09-10,0.0033502143680222973,-0.0028953161343351574
2018-09-11,0.01709303762208253,0.01858674531548865
2018-09-12,0.000207736806291825,-0.0023129831348223545
2018-09-13,0.0042859897967224,0.004953373868545374
2018-09-14,-0.00100368444475063,-0.005985648763777096
2018-09-17,-0.021172206136880672,-0.024406220959436967
2018-09-18,0.01291154918917009,0.01460451926252213
2018-09-19,-0.012619052799543784,0.0028460563684683084
2018-09-20,0.015289523258820048,0.009080535004777257
2018-09-21,-0.0021503313743490293,-0.01459552944373437
2018-09-24,-0.00209025032655083,0.01398861767184414
2018-09-25,0.02980773971161821,0.007096214945568092
2018-09-26,-0.0025471357850040677,0.005677609501873616
2018-09-27,0.007512928178863981,0.013978370946753494
2018-09-28,-0.00019113044270541169,-0.008900621621118111
2018-10-01,-0.00263180069467997,0.002989077252664685
2018-10-02,-0.004447535396213009,-0.0075790983415896076
2018-10-03,-0.00047593605844170606,0.005024171975143088
2018-10-04,-0.026748267172014145,-0.025352183706721633
2018-10-05,-0.010173851127742883,-0.015556922044643274
2018-10-08,-0.04107253719081924,-0.006619629845125275
2018-10-09,0.0012576037718054767,0.006256750371861597
2018-10-10,-0.06687450299653105,-0.05570474884340006
2018-10-11,-0.03191843380481779,-0.006497105559573257
2018-10-12,0.05200601861401111,0.03257323284441922
2018-10-15,-0.015927171973003112,-0.014907056345140847
2018-10-16,0.04527051124939191,0.031848403948064784
2018-10-17,-0.002793565626175387,0.010799534190488203
2018-10-18,-0.027800044030988097,-0.031970780752932075
2018-10-19,0.021014741964854367,-0.0061649322332269834
2018-10-22,0.010112045765696909,0.004699884396765985
2018-10-23,-0.003982159553208214,0.0020081118064326554
2018-10-24,-0.04596777017940315,-0.05948837921562567
2018-10-25,0.04573357703820674,0.04209181112144709
2018-10-26,-0.028682797730399112,-0.03889550912329438
2018-10-29,-0.03418520608686701,-0.038660592723996114
2018-10-30,-0.002883822890147686,0.008848826998070814
2018-10-31,0.050085627683472245,0.0406318416340274
2018-11-01,0.02158879540173325,0.020680596610614877
2018-11-02,-0.00547544300339009,-0.02397745228018482
2018-11-05,-0.006922939489487884,-0.010240458087109739
2018-11-06,0.012869198642179003,0.005439350934714637
2018-11-07,0.04652450438831912,0.04002264794672122
2018-11-08,-0.01883912879583466,-0.014660812337236708
2018-11-09,-0.01899883737048308,-0.024967493374763984
2018-11-12,-0.03530266892772399,-0.034824279924148965
2018-11-13,0.00562682611169385,-0.001903349603780469
2018-11-14,-0.007176359235393448,-0.010578276277798839
2018-11-15,0.03001611764008988,0.012751314426951856
2018-11-16,-0.02032256283219877,-0.010478842417867673
2018-11-19,-0.06344955354745041,-0.048044717908951866
2018-11-20,-0.018438098349576493,-0.012613252440076406
2018-11-21,0.011502174701158052,0.004945893653490585
2018-11-23,-0.009831015886907796,-0.016682906422589273
2018-11-26,0.03953029689255777,0.027506908363485218
2018-11-27,0.002349736580465417,0.0009060687030632677
2018-11-28,0.04976754845395148,0.04190196957267358
2018-11-29,-0.016065377029098438,0.0054825965319428745
2018-11-30,0.014032698446382913,0.004126950614817205
2018-12-03,0.031085234763458647,0.02246342994879873
2018-12-04,-0.06187897383102803,-0.04526653552638424
2018-12-06,0.02071358613116414,0.0125642240366197
2018-12-07,-0.042564616885818835,-0.03720737652717077
2018-12-10,0.020527697967532288,0.013832060872917662
2018-12-11,-0.0068781483648144015,-0.0019339324179598273
2018-12-12,0.01590524912689295,0.015589031049184498
2018-12-13,-0.0028330880737352238,0.0032333750140598467
2018-12-14,-0.01637078557993621,-0.026761384495989037
2018-12-17,-0.032308141527924966,-0.023625512102488314
2018-12-18,0.01339554797499437,0.020745682468295848
2018-12-19,-0.01653301741341698,-0.03260366945828577
2018-12-20,-0.028341042329965344,-0.015944544520598417
2018-12-21,-0.047548147438405824,-0.049482821620990367
2018-12-24,-0.017317425026747546,-0.023776322265799024
2018-12-26,0.07520454070713906,0.08013161662517083
2018-12-27,0.014332749257112198,0.0005483172113289967
2018-12-28,-0.010496466677461291,-0.0014934699276693442
2018-12-31,0.0033414553533051006,0.005543916635884095
2019-01-02,0.018630073866236607,0.01885717223880068
2019-01-03,-0.04963828592541,-0.030958336607642092
2019-01-04,0.059928733765899855,0.05556877730618797
2019-01-07,0.02104669045279134,0.020105430541561088
2019-01-08,0.016736235178351044,0.0171492195874678
2019-01-09,0.021033741272002415,0.0055210987381578034
2019-01-10,0.006516620569133713,0.0019256974420490903
2019-01-11,-0.0029296171276119443,0.0007835231789777633
2019-01-14,-0.005721663469097776,-0.007780404296651589
2019-01-15,0.006234648314686786,0.03449465217136543
2019-01-16,-0.0005997625512494664,0.00018595777330601142
2019-01-17,0.013005573289966654,0.0063535968861188515
2019-01-18,0.019266519031443052,-0.0029476685611815154
2019-01-22,-0.024932158292654633,-0.03003830463505555
2019-01-23,0.005894230038294618,-0.002608425612790866
2019-01-24,0.025573009643768074,0.006769503190569792
2019-01-25,0.02405184717213399,0.022176235754346952
2019-01-28,-0.0182139960076331,-0.012932229627342109
2019-01-29,-0.031574308660523326,-0.017396535417321845
2019-01-30,0.025604079832401982,0.04493549505660593
2019-01-31,-0.005486062640689959,0.0333690966474588
2019-02-01,0.01286790969872445,-0.013507361595963044
2019-02-04,0.011280744180032554,0.020433148102854837
2019-02-05,0.007986524747781665,0.013416917471973287
2019-02-06,-0.0024398733590850485,-0.009059221072437352
2019-02-07,-0.010368025948423065,-0.020536986257508504
2019-02-08,0.0105415372263582,-0.0011635941076397088
2019-02-11,0.008093821107523158,-0.0025845415746367454
2019-02-12,0.013133513012561049,0.01908738616167891
2019-02-13,0.0037578043802879157,-0.006195704909828148
2019-02-14,0.00029367174311212274,0.004063597774463346
2019-02-15,0.005297928639382804,-0.00833170000143566
2019-02-19,0.0019709415569925948,0.007092648909374955
2019-02-20,-0.0016642367646057254,-0.0004789133513489086
2019-02-21,-0.00772003832331411,-0.009204083048260927
2019-02-22,0.015888785112652182,0.01134434572437737
2019-02-25,0.005661421704896252,0.005723619585096796
2019-02-26,0.004667104016756213,0.001267935829651523
2019-02-27,0.008893257152940814,-0.001347018108554199
2019-02-28,0.008308999540195372,-0.00565103519143515
2019-03-01,-0.004641454930824684,0.010139878307035244
2019-03-04,-0.01821834510137904,0.008061313677150595
2019-03-05,0.00418564494898005,0.007950938257992335
2019-03-06,-0.005276832433213946,-3.0976788310544286e-05
2019-03-07,-0.008162418014735107,-0.0175092578205291
2019-03-08,9.676333934938164e-05,-0.0014926078258677756
2019-03-11,0.018149340171284778,0.026160682116653834
2019-03-12,0.007855351266749577,0.00414812781767322
2019-03-13,0.010813202857867299,0.007651185845442932
2019-03-14,0.0017432153132312667,-0.004429430521950173
2019-03-15,0.0057803306879202765,0.002433725665901765
2019-03-18,-0.007560464728686739,-0.0008821487686209605
2019-03-19,0.008956043351458332,0.0023098401368281344
2019-03-20,-0.006225499786039923,0.023386992632079016
2019-03-21,0.0253341029597699,0.013404506757918223
2019-03-22,-0.027515452775907112,-0.02567823417985613
2019-03-25,-0.0017250563755102921,0.0021618472888947473
2019-03-26,0.008706769112984764,-0.003810952638995202
2019-03-27,-0.0061366618461516365,-0.008240585892015996
2019-03-28,0.009658807549768555,0.0005037654424987937
2019-03-29,0.005237945989719522,0.005336030584025542
2019-04-01,0.01445577059640285,0.01723355153952504
2019-04-02,-0.0021631479323727665,0.010878455093791263
2019-04-03,0.004173822835467245,0.003124978432933468
2019-04-04,-0.012787159059391429,0.0037037062818985117
2019-04-05,0.005375525760806743,0.00044696808141300146
2019-04-08,0.0013342508004675624,0.0006443655095643933
2019-04-09,-0.0008430464921874437,0.002167375452871601
2019-04-10,0.004669243252113986,0.0026640256439015796
2019-04-11,-0.002391734083833086,0.0001685615913075145
2019-04-12,0.009998663411720954,-0.005219468442769904
2019-04-15,-0.0022322278474683765,0.0005124917842305178
2019-04-16,-0.0021766311700853747,0.008125481126790656
2019-04-17,6.265844334801818e-06,0.0026770620850647743
2019-04-18,-0.010660201774331274,0.003147988387262868
2019-04-22,0.007774550414597264,0.018684280722473457
2019-04-23,0.0021897205820239907,0.014091605841485368
2019-04-24,0.0009025704952248803,-0.00961293588097738
2019-04-25,0.008746133358907587,0.007833664026740527
2019-04-26,0.0008999840429061434,0.007637405476491077
2019-04-29,0.010685715949521946,0.003713008861821221
2019-04-30,0.008600615626994157,-0.022222176513045457
2019-05-01,-0.008983524455346475,0.008123416000193198
2019-05-02,-0.027095845429658566,-0.003919951198344784
2019-05-03,0.010327818841329384,0.019035995914634764
2019-05-06,0.005044908769951145,-0.008427853967470924
2019-05-07,-0.017389856986766844,-0.01905064568327495
2019-05-08,-0.003025653930722655,-0.005990083996082363
2019-05-09,-0.003419337176276349,-0.006121087880168851
2019-05-10,0.0039401012747015685,-0.005615952682846226
2019-05-13,-0.033338256040716385,-0.04036478177485317
2019-05-14,0.0216330957483028,0.0024275512448913806
2019-05-15,0.01712018998479059,0.02541955720562248
2019-05-16,0.017283539107945556,0.008777713797790066
2019-05-17,-0.00867939193365172,-0.012717387950146986
2019-05-20,-0.004963905063627816,-0.017770952182176548
2019-05-21,0.009308751142863336,0.011549509313690543
2019-05-22,0.004033147790538039,-0.00013596197511647244
2019-05-23,-0.026965734238169503,-0.018943753120666762
2019-05-24,0.007190157702128663,0.0005958741738524731
2019-05-28,0.011866804012475751,0.004108879896676099
2019-05-29,-0.014844084915776684,-0.011270851158588214
2019-05-30,0.005489219216669394,0.00306535753529964
2019-05-31,-0.015436023620412548,-0.02179098031119173
2019-06-03,-0.02858473602947509,-0.04235733432108146
2019-06-04,0.03214387669801899,0.029033363938693265
2019-06-05,0.02298267844123686,0.004562558744719158
2019-06-06,0.009532096977439342,0.006252267334908224
2019-06-07,0.027117718501493082,0.022918976029728408
2019-06-10,0.011714439219743633,0.008179849861998314
2019-06-11,-0.00551155562754968,0.0056938029881174355
2019-06-12,0.0029549057473692575,-0.008512153099314523
2019-06-13,0.0027677023501576636,0.006095561784969039
2019-06-14,-0.0016961419652064824,-0.0009244191809365083
2019-06-17,0.0033693589173288963,0.01921643411640055
2019-06-18,-0.004547631587105194,0.011604022078018117
2019-06-19,0.008446333150885388,0.0025037749701594335
2019-06-20,0.020605669409419047,0.006924336136939502
2019-06-21,-0.013070352122865031,0.004833290465434348
2019-06-24,0.001426652048404503,0.0012579521428423004
2019-06-25,-0.02320599826303721,-0.021523744124722022
2019-06-26,0.0008691029035472198,0.004644674435355879
2019-06-27,0.0036223652541858553,0.006185981123068962
2019-06-28,0.011400907460849596,0.00013935528077997346
2019-07-01,0.0077361312878296284,0.014292033942552873
2019-07-02,0.010710124634636609,0.007385850741629386
2019-07-03,0.008491501279396019,0.009368304291499464
2019-07-05,-0.001618791592784774,0.0006436515009233146
2019-07-08,-0.005159330063904316,-0.008988718614198721
2019-07-09,0.02273927113176888,0.011561403986844309
2019-07-10,0.00802612866729363,0.01215509170242024
2019-07-11,0.010129893096586351,-0.00488510484250133
2019-07-12,0.008395456544979474,0.0030111042940716756
2019-07-15,0.0011590105309650933,-0.0005297302044040772
2019-07-16,-0.011265814693212167,-0.001712133707302854
2019-07-17,-0.0024038935372339143,-0.007946271441426834
2019-07-18,0.005913817177308434,-0.020605315845183415
2019-07-19,-0.013209974142364411,-0.015693827628473912
2019-07-22,0.0049314901516039344,0.009178608080980923
2019-07-23,0.0050382081040517,0.0019478545855824653
2019-07-24,0.011467906082044066,0.00819899085026139
2019-07-25,-0.016807455971917656,-0.0029356627089247586
2019-07-26,0.011528352687066423,0.019266208448815103
2019-07-29,-0.014652733388317712,-0.005939631756855613
2019-07-30,-0.003103230079699676,-0.007289155211904986
2019-07-31,-0.014381374083255932,-0.005956556901542798
2019-08-01,0.00681577901873448,-0.009968279395998116
2019-08-02,-0.05055047201863197,-0.014337211864793442
2019-08-05,-0.049002162465403926,-0.03897494558400916
2019-08-06,0.01528015049496953,0.014013314037119784
2019-08-07,0.013937499527391373,0.0005604465927276931
2019-08-08,0.020038212314065218,0.0271443565819844
2019-08-09,-0.01339583724425178,-0.014934324875166261
2019-08-12,-0.023960586603184342,-0.006987790192339594
2019-08-13,0.018623289720052005,0.02120279616125118
2019-08-14,-0.02629353189775374,-0.03607793473578345
2019-08-15,0.014440308951891634,0.0024167363982371846
2019-08-16,0.011305794379264433,0.013918725988656445
2019-08-19,0.013950817903856105,0.017401554138556995
2019-08-20,-0.001035056551147967,-0.013838767803743024
2019-08-21,0.016438969798480862,0.0049609732865951274
2019-08-22,-0.007391020008017779,-0.004589491595073292
2019-08-23,-0.03164451057313375,-0.02984210478549092
2019-08-26,0.01502909909187844,0.014790358900132718
2019-08-27,-0.0037292896572705403,-0.005357993796785677
2019-08-28,0.003657244405323057,0.00307749499348744
2019-08-29,0.013214959843657503,0.01722939473020908
2019-08-30,-0.005439502865930812,-0.004115082431745809
2019-09-03,-0.010803570806959234,-0.011532937646765596
2019-09-04,0.013237715573660103,0.013795719807074303
2019-09-05,0.023525339092520026,0.01845599299395828
2019-09-06,-0.006533194143401644,-0.0074835109823241375
2019-09-09,-0.025053568031373014,0.004728015633707972
2019-09-10,-0.026447924203215345,-0.005013672232518651
2019-09-11,-0.00766121691534169,0.010867347460198528
2019-09-12,0.012291157217816567,0.003549967239141294
2019-09-13,0.0009346587197905099,-0.0002198912030562331
2019-09-16,-0.0008333765507235469,-0.004541107811302947
2019-09-17,0.006017659292169797,0.006940875230593236
2019-09-18,-0.006274641484039695,-0.0026773913333098197
2019-09-19,-0.00025168177195486474,-0.0016501804513575414
2019-09-20,-0.01535826956649508,-0.01867766554492023
2019-09-23,-0.0004337256224678787,-0.006281786673659218
2019-09-24,-0.0023271709115773864,-0.022712364225092707
2019-09-25,0.007785740395839735,0.020306246383438656
2019-09-26,0.012683758461650763,-0.00892292139799933
2019-09-27,-0.012691637236385195,-0.008666283116029171
2019-09-30,0.008774232393533254,0.009643507096267045
2019-10-01,-0.0023452149186580507,-0.003050212494402071
2019-10-02,-0.025365868801625946,-0.01486353750809175
2019-10-03,0.019585807878476413,0.010603148591433964
2019-10-04,0.01627875089350761,0.015381277627279834
2019-10-07,-0.007544380620452734,-0.0006417425971991797
2019-10-08,-0.019570519610905585,-0.01340824773488396
2019-10-09,0.015695745542318895,0.006377686786600756
2019-10-10,0.0023828916044669746,0.013881532647715501
2019-10-11,0.00496318537268714,0.013166659222295162
2019-10-14,0.0030533784638619443,0.001956102323081632
2019-10-15,0.01809476016366257,0.012408680198091515
2019-10-16,-0.007302402744680497,0.0029466659234670626
2019-10-17,0.0013457528488818316,0.009090277567153927
2019-10-18,-0.025910890958282168,-0.021041696020759094
2019-10-21,0.007756249989166464,0.013039859432912282
2019-10-22,-0.03934139743307097,-0.01929313419686514
2019-10-23,-0.003901993155924738,0.012594252102598126
2019-10-24,0.05101632869703604,0.003211795507783233
2019-10-25,0.013418193325876737,0.006641055309055699
2019-10-28,0.0063663216344878315,0.013026981887133894
2019-10-29,-0.00964973513653683,-0.011325226825761446
2019-10-30,0.007732428446369122,0.00800189201080428
2019-10-31,-0.009626752378278841,0.004919207254454893
2019-11-01,0.011782534490167251,0.011266702655335692
2019-11-04,-0.011082805944901991,0.010691010356409337
2019-11-05,-0.02012994692046688,-0.004152837974683777
2019-11-06,0.0016225614676905753,-0.0031603592795607987
2019-11-07,0.017219786574626833,0.00292041477711007
2019-11-08,-0.002439622176858114,0.002401973596226914
2019-11-11,0.010971717482499754,-0.0011721582020789213
2019-11-12,-0.009931264951068303,0.004116683236450802
2019-11-13,0.0005322934431646609,-0.008625407960476927
2019-11-14,0.011743780274039772,0.0055008074094713205
2019-11-15,0.008911178744118176,0.009909224722180567
2019-11-18,0.0028539611928085906,0.008165869261621439
2019-11-19,0.013720495345332429,0.00016270455239075782
2019-11-20,-0.0004011320627018422,-0.0046579986126283005
2019-11-21,-0.006289741822103928,0.0020376024419685337
2019-11-22,-0.002443136356711867,0.00045353004527148866
2019-11-25,0.01447941207854847,0.01268126844802673
2019-11-26,0.010486361428034663,-0.0012569048963225748
2019-11-27,0.010951095859397575,0.010883363691951066
2019-11-29,-0.00023181508236200243,-0.0048047508764409
2019-12-02,-0.020804105598400124,-0.01174860661334356
